"Gene ID","source_id","Organism","Product Description","Gene Type","Input ID","Gene Name or Symbol","gene_source_id"
"Tb927.9.3350","Tb927.9.3350:mRNA","T. brucei brucei TREU927","pseudouridylate synthase, putative","protein coding","Tb927.9.3350","null","Tb927.9.3350"
"Tb927.9.3370","Tb927.9.3370:mRNA","T. brucei brucei TREU927","thioredoxin","protein coding","Tb927.9.3370","trx","Tb927.9.3370"
"Tb927.9.3440","Tb927.9.3440:mRNA","T. brucei brucei TREU927","cyclophilin type peptidyl-prolyl cis-trans isomerase, putative","protein coding","Tb927.9.3440","null","Tb927.9.3440"
"Tb927.9.3470","Tb927.9.3470:mRNA","T. brucei brucei TREU927","low molecular weight protein tyrosine phosphatase, putative","protein coding","Tb927.9.3470","null","Tb927.9.3470"
"Tb927.9.3480","Tb927.9.3480:mRNA","T. brucei brucei TREU927","U5Cwc21 small nuclear ribonucleoprotein","protein coding","Tb927.9.3480","CWC21","Tb927.9.3480"
"Tb927.9.3490","Tb927.9.3490:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.3490","null","Tb927.9.3490"
"Tb927.9.3550","Tb927.9.3550:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.3550","null","Tb927.9.3550"
"Tb927.9.3560","Tb927.9.3560:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.3560","null","Tb927.9.3560"
"Tb927.9.3580","Tb927.9.3580:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.3580","null","Tb927.9.3580"
"Tb927.9.3590","Tb927.9.3590:mRNA","T. brucei brucei TREU927","monothiol glutaredoxin, putative","protein coding","Tb927.9.3590","null","Tb927.9.3590"
"Tb927.9.3600","Tb927.9.3600:mRNA","T. brucei brucei TREU927","Glycosyl transferase family 11, putative","protein coding","Tb927.9.3600","null","Tb927.9.3600"
"Tb927.9.3630","Tb927.9.3630:mRNA","T. brucei brucei TREU927","BSD domain containing protein, putative","protein coding","Tb927.9.3630","null","Tb927.9.3630"
"Tb927.9.3650","Tb927.9.3650:mRNA","T. brucei brucei TREU927","Kinesin-13 1","protein coding","Tb927.9.3650","KIN13-1","Tb927.9.3650"
"Tb927.9.3670","Tb927.9.3670:mRNA","T. brucei brucei TREU927","Endonuclease/Exonuclease/phosphatase family, putative","protein coding","Tb927.9.3670","null","Tb927.9.3670"
"Tb927.9.3680","Tb927.9.3680:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.3680","null","Tb927.9.3680"
"Tb927.9.3750","Tb927.9.3750:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.3750","null","Tb927.9.3750"
"Tb927.9.3760","Tb927.9.3760:mRNA","T. brucei brucei TREU927","Nucleoporin GLE2","protein coding","Tb927.9.3760","GLE2","Tb927.9.3760"
"Tb927.9.3780","Tb927.9.3780:mRNA","T. brucei brucei TREU927","Mitochondrial pyruvate carrier 1","protein coding","Tb927.9.3780","MPC1","Tb927.9.3780"
"Tb927.9.3800","Tb927.9.3800:mRNA","T. brucei brucei TREU927","kinetoplastid kinetochore protein 18","protein coding","Tb927.9.3800","kkt18","Tb927.9.3800"
"Tb927.9.3820","Tb927.9.3820:mRNA","T. brucei brucei TREU927","syntaxin, putative","protein coding","Tb927.9.3820","null","Tb927.9.3820"
"Tb927.9.3870","Tb927.9.3870:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.3870","null","Tb927.9.3870"
"Tb927.9.4080","Tb927.9.4080:mRNA","T. brucei brucei TREU927","Stumpy formation signalling pathway protein, putative","protein coding","Tb927.9.4080","null","Tb927.9.4080"
"Tb927.9.4190","Tb927.9.4190:mRNA","T. brucei brucei TREU927","fatty acyl CoA syntetase 1","protein coding","Tb927.9.4190","ACS1","Tb927.9.4190"
"Tb927.9.4200","Tb927.9.4200:mRNA","T. brucei brucei TREU927","fatty acyl CoA synthetase 2","protein coding","Tb927.9.4200","ACS2","Tb927.9.4200"
"Tb927.9.4230","Tb927.9.4230:mRNA","T. brucei brucei TREU927","fatty acyl CoA synthetase 4","protein coding","Tb927.9.4230","ACS4","Tb927.9.4230"
"Tb927.9.4310","Tb927.9.4310:mRNA","T. brucei brucei TREU927","tricarboxylate carrier, putative","protein coding","Tb927.9.4310","null","Tb927.9.4310"
"Tb927.9.4350","Tb927.9.4350:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.4350","null","Tb927.9.4350"
"Tb927.9.4360","Tb927.9.4360:mRNA","T. brucei brucei TREU927","RNA-editing ligase 1, mitochondrial","protein coding","Tb927.9.4360","KREL1","Tb927.9.4360"
"Tb927.9.4370","Tb927.9.4370:mRNA","T. brucei brucei TREU927","GTPase activating protein, putative","protein coding","Tb927.9.4370","null","Tb927.9.4370"
"Tb927.9.4500","Tb927.9.4500:mRNA","T. brucei brucei TREU927","heat shock protein, putative","protein coding","Tb927.9.4500","HSP70.a","Tb927.9.4500"
"Tb927.9.4520","Tb927.9.4520:mRNA","T. brucei brucei TREU927","Mitochondrial-processing peptidase subunit beta","protein coding","Tb927.9.4520","MPPB","Tb927.9.4520"
"Tb927.9.4530","Tb927.9.4530:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.4530","null","Tb927.9.4530"
"Tb927.9.4560","Tb927.9.4560:mRNA","T. brucei brucei TREU927","RBP32","protein coding","Tb927.9.4560","RBP32","Tb927.9.4560"
"Tb927.9.4620","Tb927.9.4620:mRNA","T. brucei brucei TREU927","NEDD8 activating enzyme subunit, putative","protein coding","Tb927.9.4620","UBA3","Tb927.9.4620"
"Tb927.9.4630","Tb927.9.4630:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.4630","null","Tb927.9.4630"
"Tb927.9.4640","Tb927.9.4640:mRNA","T. brucei brucei TREU927","Meckel syndrome type 6 protein, putative","protein coding","Tb927.9.4640","mks6","Tb927.9.4640"
"Tb927.9.4680","Tb927.9.4680:mRNA","T. brucei brucei TREU927","Eukaryotic initiation factor 4A-1","protein coding","Tb927.9.4680","EIF4A1","Tb927.9.4680"
"Tb927.9.4750","Tb927.9.4750:mRNA","T. brucei brucei TREU927","hypothetical protein","protein coding","Tb927.9.4750","null","Tb927.9.4750"
"Tb927.9.4810","Tb927.9.4810:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.4810","null","Tb927.9.4810"
"Tb927.9.4820","Tb927.9.4820:mRNA","T. brucei brucei TREU927","calcium/potassium channel (CAKC), putative","protein coding","Tb927.9.4820","null","Tb927.9.4820"
"Tb927.9.4840","Tb927.9.4840:pseudogenic_transcript","T. brucei brucei TREU927","glucose transporter (pseudogene), putative","protein coding","Tb927.9.4840","null","Tb927.9.4840"
"Tb927.9.4850","Tb927.9.4850:mRNA","T. brucei brucei TREU927","leucine-rich repeat protein (LRRP), putative","protein coding","Tb927.9.4850","null","Tb927.9.4850"
"Tb927.9.4900","Tb927.9.4900:mRNA","T. brucei brucei TREU927","condensin subunit 1, putative","protein coding","Tb927.9.4900","CND1","Tb927.9.4900"
"Tb927.9.4910","Tb927.9.4910:mRNA","T. brucei brucei TREU927","3-phosphoinositide-dependent protein kinase 1, putative","protein coding","Tb927.9.4910","PDK1","Tb927.9.4910"
"Tb927.9.4920","Tb927.9.4920:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.4920","null","Tb927.9.4920"
"Tb927.9.4930","Tb927.9.4930:mRNA","T. brucei brucei TREU927","divalent cation transporter, putative","protein coding","Tb927.9.4930","null","Tb927.9.4930"
"Tb927.9.4960","Tb927.9.4960:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.4960","null","Tb927.9.4960"
"Tb927.9.4990","Tb927.9.4990:mRNA","T. brucei brucei TREU927","DNA replication complex GINS protein PSF1","protein coding","Tb927.9.4990","PSF1","Tb927.9.4990"
"Tb927.9.5000","Tb927.9.5000:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.5000","null","Tb927.9.5000"
"Tb927.9.5020","Tb927.9.5020:mRNA","T. brucei brucei TREU927","HMG-box domain containing protein, putative","protein coding","Tb927.9.5020","null","Tb927.9.5020"
"Tb927.9.5040","Tb927.9.5040:mRNA","T. brucei brucei TREU927","cAMP-specific phosphodiesterase","protein coding","Tb927.9.5040","PDEB1","Tb927.9.5040"
"Tb927.9.5150","Tb927.9.5150:mRNA","T. brucei brucei TREU927","ribosomal protein S6, putative","protein coding","Tb927.9.5150","NHP2","Tb927.9.5150"
"Tb927.9.5190","Tb927.9.5190:mRNA","T. brucei brucei TREU927","proliferative cell nuclear antigen (PCNA), putative","protein coding","Tb927.9.5190","null","Tb927.9.5190"
"Tb927.9.5210","Tb927.9.5210:mRNA","T. brucei brucei TREU927","glutaminyl-tRNA synthetase, putative","protein coding","Tb927.9.5210","null","Tb927.9.5210"
"Tb927.9.5220","Tb927.9.5220:mRNA","T. brucei brucei TREU927","conserved protein","protein coding","Tb927.9.5220","null","Tb927.9.5220"
"Tb927.9.5240","Tb927.9.5240:mRNA","T. brucei brucei TREU927","mismatch repair protein MSH3, putative","protein coding","Tb927.9.5240","MSH3","Tb927.9.5240"
"Tb927.9.5300","Tb927.9.5300:mRNA","T. brucei brucei TREU927","kinetoplast ribosomal PPR-repeat containing protein 16","protein coding","Tb927.9.5280","KRIPP16","Tb927.9.5300"
"Tb927.9.5370","Tb927.9.5370:mRNA","T. brucei brucei TREU927","2OG-Fe(II) oxygenase superfamily, putative","protein coding","Tb927.9.5370","null","Tb927.9.5370"
"Tb927.9.5380","Tb927.9.5380:mRNA","T. brucei brucei TREU927","Rab-GTPase-TBC domain containing protein, putative","protein coding","Tb927.9.5380","null","Tb927.9.5380"
"Tb927.9.5410","Tb927.9.5410:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.5410","null","Tb927.9.5410"
"Tb927.9.5440","Tb927.9.5440:mRNA","T. brucei brucei TREU927","actin, putative","protein coding","Tb927.9.5440","null","Tb927.9.5440"
"Tb927.9.5520","Tb927.9.5520:mRNA","T. brucei brucei TREU927","ubiquitin carboxyl-terminal hydrolase, putative","protein coding","Tb927.9.5520","null","Tb927.9.5520"
"Tb927.9.5590","Tb927.9.5590:mRNA","T. brucei brucei TREU927","DNA topoisomerase ii","protein coding","Tb927.9.5590","TOP2","Tb927.9.5590"
"Tb927.9.5630","Tb927.9.5630:mRNA","T. brucei brucei TREU927","KREPB7","protein coding","Tb927.9.5630","KREPB7","Tb927.9.5630"
"Tb927.9.5650","Tb927.9.5650:mRNA","T. brucei brucei TREU927","E2-like ubiquitin-conjugation enzyme, putative","protein coding","Tb927.9.5650","UFC1","Tb927.9.5650"
"Tb927.9.5680","Tb927.9.5680:mRNA","T. brucei brucei TREU927","inositol/phosphatidylinositol phosphatase, putative","protein coding","Tb927.9.5680","PIP5Pase2","Tb927.9.5680"
"Tb927.9.5690","Tb927.9.5690:mRNA","T. brucei brucei TREU927","60S acidic ribosomal protein, putative","protein coding","Tb927.9.5690","null","Tb927.9.5690"
"Tb927.9.5700","Tb927.9.5700:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.5700","null","Tb927.9.5700"
"Tb927.9.5730","Tb927.9.5730:mRNA","T. brucei brucei TREU927","nucleosome assembly protein-like protein","protein coding","Tb927.9.5730","null","Tb927.9.5730"
"Tb927.9.5770","Tb927.9.5770:mRNA","T. brucei brucei TREU927","tryparedoxin peroxidase","protein coding","Tb927.9.5750","TRYP1","Tb927.9.5770"
"Tb927.9.5860","Tb927.9.5860:mRNA","T. brucei brucei TREU927","tryparedoxin peroxidase","protein coding","Tb927.9.5840","TRYP1","Tb927.9.5860"
"Tb927.9.5880","Tb927.9.5880.1:mRNA","T. brucei brucei TREU927","pre-mRNA splicing factor, putative","protein coding","Tb927.9.5880","PRP45","Tb927.9.5880"
"Tb927.9.5880","Tb927.9.5880.2:mRNA","T. brucei brucei TREU927","pre-mRNA splicing factor, putative","protein coding","Tb927.9.5880","PRP45","Tb927.9.5880"
"Tb927.9.5890","Tb927.9.5890:mRNA","T. brucei brucei TREU927","solanesyl-diphosphate synthase, putative","protein coding","Tb927.9.5890","SPPS","Tb927.9.5890"
"Tb927.9.5900","Tb927.9.5900:mRNA","T. brucei brucei TREU927","glutamate dehydrogenase","protein coding","Tb927.9.5900","GDH","Tb927.9.5900"
"Tb927.9.5960","Tb927.9.5960:mRNA","T. brucei brucei TREU927","succinate dehydrogenase iron-sulfur subunit, putative","protein coding","Tb927.9.5960","SDH2C","Tb927.9.5960"
"Tb927.9.6040","Tb927.9.6040:mRNA","T. brucei brucei TREU927","E1-like ubiquitin-activating enzyme, putative","protein coding","Tb927.9.6040","UBA5","Tb927.9.6040"
"Tb927.9.6090","Tb927.9.6090:mRNA","T. brucei brucei TREU927","PTP1-interacting protein, 39 kDa","protein coding","Tb927.9.6090","null","Tb927.9.6090"
"Tb927.9.6150","Tb927.9.6150:mRNA","T. brucei brucei TREU927","protein phosphatase 2A regulatory subunit, putative","protein coding","Tb927.9.6150","null","Tb927.9.6150"
"Tb927.9.6210","Tb927.9.6210:mRNA","T. brucei brucei TREU927","arginine kinase","protein coding","Tb927.9.6170","AK3","Tb927.9.6210"
"Tb927.9.6250","Tb927.9.6250:mRNA","T. brucei brucei TREU927","arginine kinase","protein coding","Tb927.9.6230","AK2","Tb927.9.6250"
"Tb927.9.6270","Tb927.9.6270:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.6270","null","Tb927.9.6270"
"Tb927.9.6290","Tb927.9.6290:mRNA","T. brucei brucei TREU927","arginine kinase","protein coding","Tb927.9.6290","AK1","Tb927.9.6290"
"Tb927.9.6310","Tb927.9.6310:mRNA","T. brucei brucei TREU927","ABC transporter, putative","protein coding","Tb927.9.6310","null","Tb927.9.6310"
"Tb927.9.6390","Tb927.9.6390:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.6390","null","Tb927.9.6390"
"Tb927.9.6410","Tb927.9.6410:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.6410","null","Tb927.9.6410"
"Tb927.9.6420","Tb927.9.6420:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.6420","null","Tb927.9.6420"
"Tb927.9.6430","Tb927.9.6430:mRNA","T. brucei brucei TREU927","Rab geranylgeranyl transferase component A, putative","protein coding","Tb927.9.6430","null","Tb927.9.6430"
"Tb927.9.6460","Tb927.9.6460:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.6460","null","Tb927.9.6460"
"Tb927.9.6470","Tb927.9.6470:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.6470","null","Tb927.9.6470"
"Tb927.9.650","Tb927.9.650:pseudogenic_transcript","T. brucei brucei TREU927","hypothetical protein (pseudogene)","protein coding","Tb927.9.650","null","Tb927.9.650"
"Tb927.9.6560","Tb927.9.6560:mRNA","T. brucei brucei TREU927","NAK family pseudokinase, putative","protein coding","Tb927.9.6560","null","Tb927.9.6560"
"Tb927.9.6570","Tb927.9.6570:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.6570","null","Tb927.9.6570"
"Tb927.9.6580","Tb927.9.6580:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.6580","null","Tb927.9.6580"
"Tb927.9.6620","Tb927.9.6620:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.6620","null","Tb927.9.6620"
"Tb927.9.6650","Tb927.9.6650:mRNA","T. brucei brucei TREU927","tRNA synthetases class II (A)/Threonyl and Alanyl tRNA synthetase second additional domain containing protein, putative","protein coding","Tb927.9.6650","null","Tb927.9.6650"
"Tb927.9.6660","Tb927.9.6660:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.6660","null","Tb927.9.6660"
"Tb927.9.6670","Tb927.9.6670:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.6670","null","Tb927.9.6670"
"Tb927.9.670","Tb927.9.670:mRNA","T. brucei brucei TREU927","hypothetical protein","protein coding","Tb927.9.670","null","Tb927.9.670"
"Tb927.9.6710","Tb927.9.6710:mRNA","T. brucei brucei TREU927","kynurenine 3-monooxygenase, putative","protein coding","Tb927.9.6710","null","Tb927.9.6710"
"Tb927.9.6720","Tb927.9.6720:mRNA","T. brucei brucei TREU927","Putative methyltransferase, putative","protein coding","Tb927.9.6720","null","Tb927.9.6720"
"Tb927.9.6730","Tb927.9.6730:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.6730","null","Tb927.9.6730"
"Tb927.9.6760","Tb927.9.6760:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.6760","null","Tb927.9.6760"
"Tb927.9.6880","Tb927.9.6880:mRNA","T. brucei brucei TREU927","cAMP-specific phosphodiesterase, putative","protein coding","Tb927.9.6880","null","Tb927.9.6880"
"Tb927.9.6890","Tb927.9.6890:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.6890","null","Tb927.9.6890"
"Tb927.9.6920","Tb927.9.6920:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.6920","null","Tb927.9.6920"
"Tb927.9.6940","Tb927.9.6940:mRNA","T. brucei brucei TREU927","DNA topoisomerase type IB small subunit","protein coding","Tb927.9.6940","null","Tb927.9.6940"
"Tb927.9.7020","Tb927.9.7020:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.7020","null","Tb927.9.7020"
"Tb927.9.7030","Tb927.9.7030:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.7030","null","Tb927.9.7030"
"Tb927.9.7040","Tb927.9.7040:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.7040","null","Tb927.9.7040"
"Tb927.9.7060","Tb927.9.7060:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.7060","null","Tb927.9.7060"
"Tb927.9.7090","Tb927.9.7090:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.7090","null","Tb927.9.7090"
"Tb927.9.7110","Tb927.9.7110:mRNA","T. brucei brucei TREU927","GRAM domain containing protein, putative","protein coding","Tb927.9.7110","null","Tb927.9.7110"
"Tb927.9.7160","Tb927.9.7160:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.7160","null","Tb927.9.7160"
"Tb927.9.7170","Tb927.9.7170:mRNA","T. brucei brucei TREU927","Mitochondrial ribosomal protein L47","protein coding","Tb927.9.7170","MRPL47","Tb927.9.7170"
"Tb927.9.7180","Tb927.9.7180:mRNA","T. brucei brucei TREU927","adenosine monophosphate deaminase, putative","protein coding","Tb927.9.7180","null","Tb927.9.7180"
"Tb927.9.7190","Tb927.9.7190:mRNA","T. brucei brucei TREU927","Trans-2-enoyl-ACP reductase 1, putative","protein coding","Tb927.9.7190","ENR1","Tb927.9.7190"
"Tb927.9.720","Tb927.9.720:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.720","null","Tb927.9.720"
"Tb927.9.7200","Tb927.9.7200:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.7200","null","Tb927.9.7200"
"Tb927.9.7210","Tb927.9.7210:mRNA","T. brucei brucei TREU927","mitochondrial exoribonuclease DSS-1","protein coding","Tb927.9.7210","DSS1","Tb927.9.7210"
"Tb927.9.7250","Tb927.9.7250:mRNA","T. brucei brucei TREU927","hypothetical protein, conserved","protein coding","Tb927.9.7250","null","Tb927.9.7250"
